Lap,Time,Pace,GAP,HR,Distance_km,file,Activity,KM,Elev,Cadence
54.0,7.266666666666667,7.266666666666667,7.1,100,1.0,../data/run-efforts-table/9.html,9,,,
55.0,7.366666666666666,7.366666666666666,7.283333333333333,100,1.0,../data/run-efforts-table/9.html,9,,,
56.0,7.433333333333334,7.433333333333334,7.3,99,1.0,../data/run-efforts-table/9.html,9,,,
57.0,7.783333333333333,7.783333333333333,7.2,100,1.0,../data/run-efforts-table/9.html,9,,,
58.0,25.85,25.85,8.433333333333334,92,1.0,../data/run-efforts-table/9.html,9,,,
59.0,7.266666666666667,7.266666666666667,7.066666666666666,99,1.0,../data/run-efforts-table/9.html,9,,,
60.0,9.383333333333333,9.383333333333333,7.983333333333333,104,1.0,../data/run-efforts-table/9.html,9,,,
61.0,7.05,7.05,6.9,106,1.0,../data/run-efforts-table/9.html,9,,,
62.0,7.1,7.1,6.95,108,1.0,../data/run-efforts-table/9.html,9,,,
63.0,7.233333333333333,7.233333333333333,7.133333333333334,108,1.0,../data/run-efforts-table/9.html,9,,,
64.0,7.283333333333333,7.283333333333333,7.166666666666667,108,1.0,../data/run-efforts-table/9.html,9,,,
65.0,7.333333333333333,7.333333333333333,7.166666666666667,109,1.0,../data/run-efforts-table/9.html,9,,,
66.0,7.75,7.75,7.516666666666667,107,1.0,../data/run-efforts-table/9.html,9,,,
67.0,8.05,8.05,7.633333333333333,106,1.0,../data/run-efforts-table/9.html,9,,,
68.0,7.216666666666667,7.216666666666667,7.15,108,1.0,../data/run-efforts-table/9.html,9,,,
69.0,7.2,7.2,7.183333333333334,107,1.0,../data/run-efforts-table/9.html,9,,,
70.0,26.5,26.5,7.55,109,1.0,../data/run-efforts-table/9.html,9,,,
71.0,7.383333333333334,7.383333333333334,7.0,99,1.0,../data/run-efforts-table/9.html,9,,,
72.0,7.233333333333333,7.233333333333333,7.133333333333334,103,1.0,../data/run-efforts-table/9.html,9,,,
73.0,7.316666666666666,7.316666666666666,7.166666666666667,104,1.0,../data/run-efforts-table/9.html,9,,,
74.0,7.483333333333333,7.483333333333333,7.416666666666667,104,1.0,../data/run-efforts-table/9.html,9,,,
75.0,7.5,7.5,7.383333333333334,105,1.0,../data/run-efforts-table/9.html,9,,,
76.0,7.6,7.6,7.5,103,1.0,../data/run-efforts-table/9.html,9,,,
77.0,7.533333333333333,7.533333333333333,7.583333333333333,102,1.0,../data/run-efforts-table/9.html,9,,,
78.0,7.583333333333333,7.583333333333333,7.466666666666667,102,1.0,../data/run-efforts-table/9.html,9,,,
79.0,7.533333333333333,7.533333333333333,7.433333333333334,102,1.0,../data/run-efforts-table/9.html,9,,,
80.0,7.55,7.55,7.533333333333333,101,1.0,../data/run-efforts-table/9.html,9,,,
81.0,21.05,21.05,8.816666666666666,94,1.0,../data/run-efforts-table/9.html,9,,,
82.0,7.016666666666667,7.016666666666667,6.983333333333333,131,1.0,../data/run-efforts-table/9.html,9,,,
83.0,7.35,7.35,7.3,103,1.0,../data/run-efforts-table/9.html,9,,,
84.0,7.366666666666666,7.366666666666666,7.333333333333333,103,1.0,../data/run-efforts-table/9.html,9,,,
85.0,7.366666666666666,7.366666666666666,7.35,104,1.0,../data/run-efforts-table/9.html,9,,,
86.0,7.483333333333333,7.483333333333333,7.383333333333334,104,1.0,../data/run-efforts-table/9.html,9,,,
87.0,7.733333333333333,7.733333333333333,7.433333333333334,104,1.0,../data/run-efforts-table/9.html,9,,,
88.0,7.183333333333334,7.183333333333334,7.116666666666666,108,1.0,../data/run-efforts-table/9.html,9,,,
89.0,7.3,7.3,7.3,107,1.0,../data/run-efforts-table/9.html,9,,,
90.0,7.416666666666667,7.416666666666667,7.35,105,1.0,../data/run-efforts-table/9.html,9,,,
91.0,7.4,7.4,7.35,106,1.0,../data/run-efforts-table/9.html,9,,,
92.0,19.983333333333334,19.983333333333334,7.933333333333334,105,1.0,../data/run-efforts-table/9.html,9,,,
93.0,8.366666666666667,8.366666666666667,8.05,116,1.0,../data/run-efforts-table/9.html,9,,,
94.0,7.7,7.7,7.6,99,1.0,../data/run-efforts-table/9.html,9,,,
95.0,7.75,7.75,7.683333333333334,100,1.0,../data/run-efforts-table/9.html,9,,,
96.0,7.766666666666667,7.766666666666667,7.75,99,1.0,../data/run-efforts-table/9.html,9,,,
97.0,7.9,7.9,7.733333333333333,101,1.0,../data/run-efforts-table/9.html,9,,,
98.0,7.683333333333334,7.683333333333334,7.633333333333333,105,1.0,../data/run-efforts-table/9.html,9,,,
99.0,8.2,8.2,8.2,125,1.0,../data/run-efforts-table/9.html,9,,,
100.0,7.633333333333333,7.633333333333333,7.516666666666667,109,1.0,../data/run-efforts-table/9.html,9,,,
101.0,8.033333333333333,8.033333333333333,7.666666666666667,108,1.0,../data/run-efforts-table/9.html,9,,,
102.0,9.966666666666667,9.966666666666667,9.9,132,1.0,../data/run-efforts-table/9.html,9,,,
103.0,15.783333333333333,15.783333333333333,8.35,119,1.0,../data/run-efforts-table/9.html,9,,,
104.0,7.633333333333333,7.633333333333333,7.633333333333333,108,1.0,../data/run-efforts-table/9.html,9,,,
105.0,7.75,7.75,7.733333333333333,106,1.0,../data/run-efforts-table/9.html,9,,,
106.0,9.566666666666666,9.566666666666666,9.483333333333333,134,1.0,../data/run-efforts-table/9.html,9,,,
107.0,8.483333333333333,8.483333333333333,8.266666666666667,116,1.0,../data/run-efforts-table/9.html,9,,,
108.0,10.283333333333333,10.283333333333333,10.033333333333333,83,1.0,../data/run-efforts-table/9.html,9,,,
109.0,1.8,25.45,11.216666666666667,77,0.07,../data/run-efforts-table/9.html,9,,,
1.0,7.383333333333334,7.383333333333334,7.35,103,1.0,../data/run-efforts-table/10.html,10,,,
2.0,7.283333333333333,7.283333333333333,7.116666666666666,104,1.0,../data/run-efforts-table/10.html,10,,,
3.0,7.966666666666667,7.966666666666667,7.933333333333334,102,1.0,../data/run-efforts-table/10.html,10,,,
4.0,7.35,7.35,6.933333333333334,104,1.0,../data/run-efforts-table/10.html,10,,,
5.0,7.083333333333333,7.083333333333333,7.016666666666667,102,1.0,../data/run-efforts-table/10.html,10,,,
6.0,7.183333333333334,7.183333333333334,7.133333333333334,101,1.0,../data/run-efforts-table/10.html,10,,,
7.0,7.416666666666667,7.416666666666667,7.216666666666667,100,1.0,../data/run-efforts-table/10.html,10,,,
8.0,7.066666666666666,7.066666666666666,7.1,99,1.0,../data/run-efforts-table/10.html,10,,,
9.0,7.1,7.1,7.0,100,1.0,../data/run-efforts-table/10.html,10,,,
10.0,6.733333333333333,6.733333333333333,6.75,101,1.0,../data/run-efforts-table/10.html,10,,,
11.0,7.966666666666667,7.966666666666667,7.366666666666666,99,1.0,../data/run-efforts-table/10.html,10,,,
12.0,7.133333333333334,7.133333333333334,7.116666666666666,115,1.0,../data/run-efforts-table/10.html,10,,,
13.0,6.666666666666667,6.666666666666667,6.633333333333333,111,1.0,../data/run-efforts-table/10.html,10,,,
14.0,6.566666666666666,6.566666666666666,6.55,112,1.0,../data/run-efforts-table/10.html,10,,,
15.0,6.8,6.8,6.383333333333334,125,1.0,../data/run-efforts-table/10.html,10,,,
16.0,6.466666666666667,6.466666666666667,6.416666666666667,127,1.0,../data/run-efforts-table/10.html,10,,,
17.0,6.566666666666666,6.566666666666666,6.366666666666666,115,1.0,../data/run-efforts-table/10.html,10,,,
18.0,6.433333333333334,6.433333333333334,6.466666666666667,115,1.0,../data/run-efforts-table/10.html,10,,,
19.0,6.383333333333334,6.383333333333334,6.316666666666666,115,1.0,../data/run-efforts-table/10.html,10,,,
20.0,6.65,6.65,6.566666666666666,125,1.0,../data/run-efforts-table/10.html,10,,,
21.0,6.516666666666667,6.516666666666667,6.466666666666667,116,1.0,../data/run-efforts-table/10.html,10,,,
22.0,6.766666666666667,6.766666666666667,6.4,127,1.0,../data/run-efforts-table/10.html,10,,,
23.0,6.433333333333334,6.433333333333334,6.166666666666667,117,1.0,../data/run-efforts-table/10.html,10,,,
24.0,11.883333333333333,11.883333333333333,7.75,107,1.0,../data/run-efforts-table/10.html,10,,,
25.0,6.666666666666667,6.666666666666667,6.55,116,1.0,../data/run-efforts-table/10.html,10,,,
26.0,6.533333333333333,6.533333333333333,6.633333333333333,113,1.0,../data/run-efforts-table/10.html,10,,,
27.0,6.566666666666666,6.566666666666666,6.533333333333333,115,1.0,../data/run-efforts-table/10.html,10,,,
28.0,6.566666666666666,6.566666666666666,6.583333333333333,121,1.0,../data/run-efforts-table/10.html,10,,,
29.0,6.583333333333333,6.583333333333333,6.466666666666667,115,1.0,../data/run-efforts-table/10.html,10,,,
30.0,7.6,7.6,6.9,115,1.0,../data/run-efforts-table/10.html,10,,,
31.0,6.5,6.5,6.45,104,1.0,../data/run-efforts-table/10.html,10,,,
32.0,6.333333333333333,6.333333333333333,6.333333333333333,104,1.0,../data/run-efforts-table/10.html,10,,,
33.0,6.283333333333333,6.283333333333333,6.25,106,1.0,../data/run-efforts-table/10.html,10,,,
34.0,8.55,8.55,6.7,105,1.0,../data/run-efforts-table/10.html,10,,,
35.0,6.133333333333334,6.133333333333334,6.183333333333334,122,1.0,../data/run-efforts-table/10.html,10,,,
36.0,6.2,6.2,6.116666666666666,105,1.0,../data/run-efforts-table/10.html,10,,,
37.0,6.05,6.05,6.016666666666667,106,1.0,../data/run-efforts-table/10.html,10,,,
38.0,6.033333333333333,6.033333333333333,6.1,106,1.0,../data/run-efforts-table/10.html,10,,,
39.0,6.15,6.15,6.166666666666667,107,1.0,../data/run-efforts-table/10.html,10,,,
40.0,6.1,6.1,5.966666666666667,110,1.0,../data/run-efforts-table/10.html,10,,,
41.0,5.983333333333333,5.983333333333333,5.95,109,1.0,../data/run-efforts-table/10.html,10,,,
42.0,5.616666666666667,5.616666666666667,5.7,112,1.0,../data/run-efforts-table/10.html,10,,,
43.0,5.5,5.5,5.433333333333334,116,1.0,../data/run-efforts-table/10.html,10,,,
44.0,5.75,5.75,5.683333333333334,116,1.0,../data/run-efforts-table/10.html,10,,,
45.0,5.983333333333333,5.983333333333333,5.833333333333333,115,1.0,../data/run-efforts-table/10.html,10,,,
46.0,5.8,5.8,5.666666666666667,116,1.0,../data/run-efforts-table/10.html,10,,,
47.0,24.15,24.15,7.183333333333334,116,1.0,../data/run-efforts-table/10.html,10,,,
48.0,6.316666666666666,6.316666666666666,6.233333333333333,131,1.0,../data/run-efforts-table/10.html,10,,,
49.0,6.2,6.2,6.016666666666667,113,1.0,../data/run-efforts-table/10.html,10,,,
50.0,6.533333333333333,6.533333333333333,6.083333333333333,111,1.0,../data/run-efforts-table/10.html,10,,,
51.0,6.1,6.1,6.083333333333333,112,1.0,../data/run-efforts-table/10.html,10,,,
52.0,6.233333333333333,6.233333333333333,6.05,108,1.0,../data/run-efforts-table/10.html,10,,,
53.0,6.283333333333333,6.283333333333333,6.25,110,1.0,../data/run-efforts-table/10.html,10,,,
54.0,6.033333333333333,6.033333333333333,5.95,111,1.0,../data/run-efforts-table/10.html,10,,,
55.0,6.233333333333333,6.233333333333333,6.15,109,1.0,../data/run-efforts-table/10.html,10,,,
56.0,6.983333333333333,6.983333333333333,6.95,103,1.0,../data/run-efforts-table/10.html,10,,,
57.0,8.75,8.75,6.5,119,1.0,../data/run-efforts-table/10.html,10,,,
58.0,6.116666666666666,6.116666666666666,5.966666666666667,106,1.0,../data/run-efforts-table/10.html,10,,,
59.0,28.466666666666665,28.466666666666665,7.733333333333333,118,1.0,../data/run-efforts-table/10.html,10,,,
60.0,6.433333333333334,6.433333333333334,6.4,117,1.0,../data/run-efforts-table/10.html,10,,,
61.0,6.366666666666666,6.366666666666666,6.266666666666667,111,1.0,../data/run-efforts-table/10.html,10,,,
62.0,6.483333333333333,6.483333333333333,6.5,109,1.0,../data/run-efforts-table/10.html,10,,,
63.0,6.266666666666667,6.266666666666667,6.216666666666667,110,1.0,../data/run-efforts-table/10.html,10,,,
64.0,6.5,6.5,6.1,110,1.0,../data/run-efforts-table/10.html,10,,,
65.0,6.216666666666667,6.216666666666667,6.183333333333334,109,1.0,../data/run-efforts-table/10.html,10,,,
66.0,6.15,6.15,6.083333333333333,109,1.0,../data/run-efforts-table/10.html,10,,,
67.0,6.15,6.15,6.1,108,1.0,../data/run-efforts-table/10.html,10,,,
68.0,6.183333333333334,6.183333333333334,6.15,108,1.0,../data/run-efforts-table/10.html,10,,,
69.0,6.116666666666666,6.116666666666666,6.05,108,1.0,../data/run-efforts-table/10.html,10,,,
70.0,15.6,15.6,7.316666666666666,100,1.0,../data/run-efforts-table/10.html,10,,,
71.0,7.6,7.6,6.083333333333333,103,1.0,../data/run-efforts-table/10.html,10,,,
72.0,6.266666666666667,6.266666666666667,6.283333333333333,106,1.0,../data/run-efforts-table/10.html,10,,,
73.0,6.216666666666667,6.216666666666667,6.233333333333333,106,1.0,../data/run-efforts-table/10.html,10,,,
74.0,6.433333333333334,6.433333333333334,6.333333333333333,107,1.0,../data/run-efforts-table/10.html,10,,,
75.0,6.533333333333333,6.533333333333333,6.466666666666667,107,1.0,../data/run-efforts-table/10.html,10,,,
76.0,6.466666666666667,6.466666666666667,6.35,107,1.0,../data/run-efforts-table/10.html,10,,,
77.0,6.633333333333333,6.633333333333333,6.516666666666667,106,1.0,../data/run-efforts-table/10.html,10,,,
78.0,7.35,7.35,6.95,103,1.0,../data/run-efforts-table/10.html,10,,,
79.0,6.383333333333334,6.383333333333334,6.233333333333333,105,1.0,../data/run-efforts-table/10.html,10,,,
80.0,6.35,6.35,6.233333333333333,104,1.0,../data/run-efforts-table/10.html,10,,,
81.0,6.35,6.35,6.383333333333334,104,1.0,../data/run-efforts-table/10.html,10,,,
82.0,6.283333333333333,6.283333333333333,6.233333333333333,105,1.0,../data/run-efforts-table/10.html,10,,,
83.0,34.733333333333334,34.733333333333334,8.183333333333334,105,1.0,../data/run-efforts-table/10.html,10,,,
84.0,6.85,6.85,6.733333333333333,122,1.0,../data/run-efforts-table/10.html,10,,,
85.0,6.783333333333333,6.783333333333333,6.816666666666666,99,1.0,../data/run-efforts-table/10.html,10,,,
86.0,6.866666666666667,6.866666666666667,6.866666666666667,102,1.0,../data/run-efforts-table/10.html,10,,,
87.0,6.833333333333333,6.833333333333333,6.7,104,1.0,../data/run-efforts-table/10.html,10,,,
88.0,6.85,6.85,6.766666666666667,104,1.0,../data/run-efforts-table/10.html,10,,,
89.0,6.783333333333333,6.783333333333333,6.766666666666667,105,1.0,../data/run-efforts-table/10.html,10,,,
90.0,6.95,6.95,6.9,105,1.0,../data/run-efforts-table/10.html,10,,,
91.0,6.833333333333333,6.833333333333333,6.833333333333333,106,1.0,../data/run-efforts-table/10.html,10,,,
92.0,6.833333333333333,6.833333333333333,6.816666666666666,107,1.0,../data/run-efforts-table/10.html,10,,,
93.0,6.766666666666667,6.766666666666667,6.65,106,1.0,../data/run-efforts-table/10.html,10,,,
94.0,6.933333333333334,6.933333333333334,6.5,107,1.0,../data/run-efforts-table/10.html,10,,,
95.0,19.0,19.0,7.583333333333333,111,1.0,../data/run-efforts-table/10.html,10,,,
96.0,7.25,7.25,7.033333333333333,100,1.0,../data/run-efforts-table/10.html,10,,,
97.0,6.9,6.9,6.883333333333333,103,1.0,../data/run-efforts-table/10.html,10,,,
98.0,9.183333333333334,9.183333333333334,6.95,104,1.0,../data/run-efforts-table/10.html,10,,,
99.0,7.083333333333333,7.083333333333333,6.683333333333334,116,1.0,../data/run-efforts-table/10.html,10,,,
100.0,6.716666666666667,6.716666666666667,6.7,104,1.0,../data/run-efforts-table/10.html,10,,,
101.0,6.966666666666667,6.966666666666667,6.916666666666667,101,1.0,../data/run-efforts-table/10.html,10,,,
102.0,6.9,6.9,6.866666666666667,102,1.0,../data/run-efforts-table/10.html,10,,,
103.0,6.833333333333333,6.833333333333333,6.833333333333333,101,1.0,../data/run-efforts-table/10.html,10,,,
104.0,6.883333333333333,6.883333333333333,6.833333333333333,101,1.0,../data/run-efforts-table/10.html,10,,,
105.0,9.483333333333333,9.483333333333333,6.833333333333333,122,1.0,../data/run-efforts-table/10.html,10,,,
106.0,6.766666666666667,6.766666666666667,6.683333333333334,109,1.0,../data/run-efforts-table/10.html,10,,,
107.0,6.783333333333333,6.783333333333333,6.783333333333333,100,1.0,../data/run-efforts-table/10.html,10,,,
108.0,8.483333333333333,8.483333333333333,6.95,100,1.0,../data/run-efforts-table/10.html,10,,,
109.0,6.816666666666666,6.816666666666666,6.433333333333334,108,1.0,../data/run-efforts-table/10.html,10,,,
110.0,6.316666666666666,6.316666666666666,6.35,103,1.0,../data/run-efforts-table/10.html,10,,,
111.0,6.55,6.55,6.55,103,1.0,../data/run-efforts-table/10.html,10,,,
112.0,6.7,6.7,6.516666666666667,103,1.0,../data/run-efforts-table/10.html,10,,,
113.0,6.666666666666667,6.666666666666667,6.566666666666666,102,1.0,../data/run-efforts-table/10.html,10,,,
114.0,12.65,12.65,9.333333333333334,86,1.0,../data/run-efforts-table/10.html,10,,,
115.0,10.25,10.25,10.166666666666666,78,1.0,../data/run-efforts-table/10.html,10,,,
116.0,1.7166666666666668,22.866666666666667,10.4,76,0.07,../data/run-efforts-table/10.html,10,,,
1.0,7.866666666666667,7.866666666666667,7.616666666666667,101,1.0,../data/run-efforts-table/11.html,11,,,
2.0,7.966666666666667,7.966666666666667,7.883333333333333,100,1.0,../data/run-efforts-table/11.html,11,,,
3.0,7.333333333333333,7.333333333333333,7.233333333333333,102,1.0,../data/run-efforts-table/11.html,11,,,
4.0,8.2,8.2,7.733333333333333,101,1.0,../data/run-efforts-table/11.html,11,,,
5.0,7.2,7.2,7.133333333333334,100,1.0,../data/run-efforts-table/11.html,11,,,
6.0,7.483333333333333,7.483333333333333,7.433333333333334,98,1.0,../data/run-efforts-table/11.html,11,,,
7.0,7.316666666666666,7.316666666666666,7.35,95,1.0,../data/run-efforts-table/11.html,11,,,
8.0,7.033333333333333,7.033333333333333,6.866666666666667,97,1.0,../data/run-efforts-table/11.html,11,,,
9.0,6.983333333333333,6.983333333333333,6.9,98,1.0,../data/run-efforts-table/11.html,11,,,
10.0,6.883333333333333,6.883333333333333,6.85,97,1.0,../data/run-efforts-table/11.html,11,,,
11.0,8.766666666666667,8.766666666666667,7.033333333333333,97,1.0,../data/run-efforts-table/11.html,11,,,
12.0,9.266666666666667,9.266666666666667,8.6,106,1.0,../data/run-efforts-table/11.html,11,,,
13.0,6.933333333333334,6.933333333333334,6.75,111,1.0,../data/run-efforts-table/11.html,11,,,
14.0,6.75,6.75,6.783333333333333,113,1.0,../data/run-efforts-table/11.html,11,,,
15.0,7.966666666666667,7.966666666666667,7.116666666666666,115,1.0,../data/run-efforts-table/11.html,11,,,
16.0,6.8,6.8,6.7,122,1.0,../data/run-efforts-table/11.html,11,,,
17.0,6.883333333333333,6.883333333333333,6.833333333333333,114,1.0,../data/run-efforts-table/11.html,11,,,
18.0,6.8,6.8,6.8,110,1.0,../data/run-efforts-table/11.html,11,,,
19.0,6.883333333333333,6.883333333333333,6.716666666666667,112,1.0,../data/run-efforts-table/11.html,11,,,
20.0,6.883333333333333,6.883333333333333,6.816666666666666,109,1.0,../data/run-efforts-table/11.html,11,,,
21.0,6.933333333333334,6.933333333333334,6.583333333333333,121,1.0,../data/run-efforts-table/11.html,11,,,
22.0,6.8,6.8,6.683333333333334,116,1.0,../data/run-efforts-table/11.html,11,,,
23.0,6.65,6.65,6.583333333333333,113,1.0,../data/run-efforts-table/11.html,11,,,
24.0,10.233333333333333,10.233333333333333,8.733333333333333,96,1.0,../data/run-efforts-table/11.html,11,,,
25.0,7.0,7.0,6.616666666666667,131,1.0,../data/run-efforts-table/11.html,11,,,
26.0,7.933333333333334,7.933333333333334,6.633333333333333,132,1.0,../data/run-efforts-table/11.html,11,,,
27.0,6.55,6.55,6.5,122,1.0,../data/run-efforts-table/11.html,11,,,
28.0,6.616666666666667,6.616666666666667,6.45,110,1.0,../data/run-efforts-table/11.html,11,,,
29.0,6.45,6.45,6.383333333333334,106,1.0,../data/run-efforts-table/11.html,11,,,
30.0,6.616666666666667,6.616666666666667,6.433333333333334,105,1.0,../data/run-efforts-table/11.html,11,,,
31.0,6.533333333333333,6.533333333333333,6.533333333333333,104,1.0,../data/run-efforts-table/11.html,11,,,
32.0,6.55,6.55,6.516666666666667,104,1.0,../data/run-efforts-table/11.html,11,,,
33.0,6.6,6.6,6.55,102,1.0,../data/run-efforts-table/11.html,11,,,
34.0,6.616666666666667,6.616666666666667,6.516666666666667,102,1.0,../data/run-efforts-table/11.html,11,,,
35.0,6.783333333333333,6.783333333333333,6.45,102,1.0,../data/run-efforts-table/11.html,11,,,
36.0,13.666666666666666,13.666666666666666,6.916666666666667,114,1.0,../data/run-efforts-table/11.html,11,,,
